Open_Time,CI_Cat,CI_Subcat,Category,No_of_Related_Incidents,No_of_Related_Changes
2014-03-25 11:16:00,subapplication,Server Based Application,request for information,0,0
2014-03-25 11:18:00,computer,Linux Server,incident,0,0
2014-03-25 11:29:00,subapplication,Web Based Application,incident,0,0
2014-03-25 11:30:00,application,Desktop Application,incident,0,0
2014-03-25 11:44:00,application,Web Based Application,incident,0,0
2014-03-25 09:26:00,application,Server Based Application,incident,0,0
2014-03-25 09:30:00,application,Desktop Application,incident,1,0
2014-03-25 09:35:00,subapplication,Server Based Application,request for information,0,0
2014-03-25 09:37:00,subapplication,Server Based Application,incident,0,0
2014-03-25 09:52:00,subapplication,Web Based Application,incident,0,0
2014-03-25 09:54:00,application,Desktop Application,incident,0,0
2014-03-25 10:01:00,application,Server Based Application,incident,0,0
2014-03-25 10:02:00,application,Web Based Application,incident,0,0
2014-03-25 10:02:00,application,Web Based Application,incident,0,0
2014-03-25 10:10:00,application,Server Based Application,incident,0,0
2014-03-25 10:29:00,application,Desktop Application,incident,0,0
2014-03-25 10:32:00,application,Server Based Application,incident,0,0
2014-03-25 10:33:00,application,Web Based Application,request for information,0,0
2014-03-25 10:43:00,subapplication,Web Based Application,incident,0,0
2014-03-25 10:56:00,application,Web Based Application,incident,0,0
2014-03-25 11:02:00,application,Server Based Application,incident,0,0
2014-03-25 11:12:00,application,Server Based Application,incident,0,0
2014-03-25 11:35:00,subapplication,Web Based Application,incident,0,0
2014-03-25 11:51:00,application,Web Based Application,incident,0,0
2014-03-25 11:52:00,computer,Banking Device,incident,0,0
2014-03-25 11:56:00,application,Desktop Application,incident,15,1
2014-03-25 12:04:00,application,Desktop Application,incident,1,0
2014-03-25 12:41:00,application,Desktop Application,incident,0,0
2014-03-25 12:44:00,application,Desktop Application,incident,1,0
2014-03-25 12:52:00,application,Server Based Application,incident,0,0
2014-03-25 12:54:00,subapplication,Web Based Application,incident,0,0
2014-03-25 13:07:00,application,Server Based Application,incident,0,0
2014-03-25 13:10:00,software,System Software,incident,0,0
2014-03-25 13:10:00,application,Server Based Application,incident,0,0
2014-03-25 13:12:00,application,Server Based Application,incident,0,0
2014-03-25 13:12:00,application,Desktop Application,incident,1,0
2014-03-25 13:13:00,application,Desktop Application,incident,1,0
2014-03-25 13:15:00,application,Web Based Application,incident,0,0
2014-03-25 13:15:00,application,Desktop Application,incident,1,0
2014-03-25 13:19:00,subapplication,Web Based Application,incident,0,0
2014-03-25 13:20:00,application,Server Based Application,incident,0,0
2014-03-25 13:21:00,application,Web Based Application,incident,0,0
2014-03-25 13:25:00,application,Server Based Application,incident,0,0
2014-03-25 13:26:00,application,Server Based Application,incident,1,0
2014-03-25 10:32:00,application,Web Based Application,incident,0,0
2014-03-25 10:41:00,application,Server Based Application,request for information,0,0
2014-03-25 10:43:00,software,System Software,incident,0,0
2014-03-25 10:47:00,application,Web Based Application,incident,0,0
2014-03-25 10:50:00,application,Web Based Application,incident,0,0
2014-03-25 11:00:00,application,Server Based Application,incident,0,0
2014-03-25 11:01:00,application,Desktop Application,incident,0,0
2014-03-25 11:04:00,computer,Laptop,incident,0,0
2014-03-25 11:04:00,storage,SAN,incident,0,0
2014-03-25 11:08:00,application,Server Based Application,incident,0,0
2014-03-25 11:12:00,storage,SAN,incident,0,0
2014-03-25 11:16:00,subapplication,Server Based Application,incident,0,0
2014-03-25 11:29:00,application,Server Based Application,incident,1,0
2014-03-25 11:35:00,application,Web Based Application,incident,0,0
2014-03-25 11:51:00,subapplication,Web Based Application,incident,0,0
2014-03-25 11:57:00,subapplication,Server Based Application,request for information,0,0
2014-03-25 12:05:00,subapplication,Web Based Application,incident,0,0
2014-03-25 12:06:00,application,Server Based Application,incident,0,0
2014-03-25 12:07:00,subapplication,Server Based Application,incident,0,0
2014-03-25 12:12:00,application,Web Based Application,incident,0,0
2014-03-25 12:25:00,application,Server Based Application,incident,0,0
2014-03-25 12:29:00,application,Server Based Application,incident,0,0
2014-03-25 12:37:00,application,Web Based Application,incident,0,0
2014-03-25 12:55:00,application,Server Based Application,incident,1,0
2014-03-25 13:04:00,application,Desktop Application,incident,1,0
2014-03-25 14:04:00,application,Server Based Application,incident,0,0
2014-03-25 14:40:00,application,Server Based Application,incident,0,0
2014-03-25 14:42:00,application,Server Based Application,incident,0,0
2014-03-25 14:46:00,storage,SAN,incident,0,0
2014-03-25 15:05:00,application,Server Based Application,incident,0,0
2014-03-25 15:23:00,application,Server Based Application,incident,0,0
2014-03-25 10:47:00,application,Server Based Application,incident,0,0
2014-03-25 10:50:00,application,Server Based Application,incident,0,0
2014-03-25 10:52:00,database,Database,incident,0,0
2014-03-25 10:59:00,software,System Software,incident,0,0
2014-03-25 11:00:00,application,Server Based Application,incident,1,0
2014-03-25 11:14:00,subapplication,Server Based Application,request for information,0,0
2014-03-25 11:18:00,application,Web Based Application,incident,0,0
2014-03-25 11:20:00,application,Web Based Application,incident,0,0
2014-03-25 11:24:00,application,Server Based Application,request for information,0,0
2014-03-25 11:29:00,application,Web Based Application,incident,0,0
2014-03-25 11:31:00,storage,SAN,incident,0,0
2014-03-25 11:31:00,application,Web Based Application,incident,0,0
2014-03-25 11:48:00,application,Server Based Application,incident,0,0
2014-03-25 11:54:00,application,Desktop Application,incident,0,0
2014-03-25 11:55:00,subapplication,Web Based Application,incident,0,0
2014-03-25 12:22:00,application,Server Based Application,incident,0,0
2014-03-25 12:29:00,application,Server Based Application,incident,0,0
2014-03-25 12:34:00,computer,Laptop,incident,0,0
2014-03-25 12:36:00,application,Server Based Application,incident,0,0
2014-03-25 12:37:00,application,Web Based Application,incident,0,0
2014-03-25 12:53:00,computer,Desktop,incident,0,0
2014-03-25 12:55:00,application,Desktop Application,incident,0,0
2014-03-25 12:56:00,computer,Desktop,incident,0,0
2014-03-25 13:00:00,computer,Desktop,incident,0,0
2014-03-25 13:00:00,application,Web Based Application,incident,0,0
2014-03-25 13:16:00,subapplication,Web Based Application,incident,0,0
2014-03-25 13:24:00,computer,Laptop,incident,0,0
2014-03-25 13:26:00,application,Server Based Application,incident,0,0
2014-03-25 13:50:00,application,Desktop Application,incident,0,0
2014-03-25 13:58:00,application,Server Based Application,incident,0,0
2014-03-25 14:02:00,application,Server Based Application,request for information,0,0
2014-03-25 14:06:00,application,Desktop Application,incident,1,0
2014-03-25 14:12:00,application,Web Based Application,incident,0,0
2014-03-25 14:23:00,application,Server Based Application,incident,0,0
2014-03-25 14:33:00,hardware,DataCenterEquipment,incident,0,0
2014-03-25 11:49:00,application,Desktop Application,incident,0,0
2014-03-25 11:59:00,application,Web Based Application,incident,0,0
2014-03-25 12:03:00,application,Web Based Application,incident,0,0
2014-03-25 12:08:00,application,Server Based Application,incident,0,0
2014-03-25 12:15:00,application,Server Based Application,incident,1,0
2014-03-25 12:15:00,database,Database,incident,0,0
2014-03-25 12:17:00,application,Server Based Application,incident,0,0
2014-03-25 12:18:00,application,Web Based Application,incident,0,0
2014-03-25 12:23:00,application,Server Based Application,incident,0,0
2014-03-25 12:23:00,application,Citrix,incident,0,0
2014-03-25 12:27:00,application,Server Based Application,incident,0,0
2014-03-25 12:28:00,application,Server Based Application,incident,0,0
2014-03-25 12:42:00,application,Server Based Application,incident,0,0
2014-03-25 12:46:00,application,Desktop Application,incident,1,0
2014-03-25 12:51:00,subapplication,Web Based Application,incident,0,0
2014-03-25 12:55:00,application,Desktop Application,incident,1,0
2014-03-25 12:58:00,application,Server Based Application,incident,0,0
2014-03-25 12:59:00,application,Desktop Application,incident,1,0
2014-03-25 13:10:00,storage,SAN,request for information,0,0
2014-03-25 13:11:00,application,Server Based Application,incident,1,0
2014-03-25 13:23:00,computer,Banking Device,incident,0,0
2014-03-25 13:27:00,application,Server Based Application,incident,0,0
2014-03-25 13:29:00,application,Desktop Application,incident,0,0
2014-03-25 13:43:00,application,Web Based Application,incident,0,0
2014-03-25 13:43:00,application,Server Based Application,request for information,0,0
2014-03-25 13:46:00,application,Server Based Application,incident,0,0
2014-03-25 13:48:00,application,Server Based Application,request for information,0,0
2014-03-25 14:01:00,application,Server Based Application,incident,0,0
2014-03-25 14:11:00,application,Server Based Application,incident,0,0
2014-03-25 14:12:00,application,Desktop Application,incident,1,0
2014-03-25 14:20:00,application,Server Based Application,incident,0,0
2014-03-25 14:21:00,subapplication,Web Based Application,incident,0,0
2014-03-25 14:22:00,application,SAP,request for information,0,0
2014-03-25 14:35:00,subapplication,Web Based Application,incident,0,0
2014-03-25 14:37:00,application,SAP,request for information,0,0
2014-03-25 14:42:00,application,Server Based Application,request for information,0,0
2014-03-25 14:49:00,application,Server Based Application,request for information,0,0
2014-03-25 14:54:00,application,Web Based Application,incident,0,0
2014-03-25 15:01:00,application,Web Based Application,incident,0,0
2014-03-25 15:15:00,application,Server Based Application,incident,0,0
2014-03-25 15:16:00,subapplication,Web Based Application,incident,0,0
2014-03-25 15:24:00,application,Server Based Application,incident,0,0
2014-03-25 15:28:00,application,Server Based Application,incident,0,0
2014-03-25 13:30:00,subapplication,Web Based Application,incident,0,0
2014-03-25 13:44:00,application,Server Based Application,incident,0,0
2014-03-25 13:51:00,application,Server Based Application,request for information,0,0
2014-03-25 14:02:00,application,Server Based Application,incident,0,0
2014-03-25 14:06:00,application,Desktop Application,incident,1,0
2014-03-25 14:19:00,application,Desktop Application,incident,1,0
2014-03-25 14:20:00,application,Server Based Application,incident,0,0
2014-03-25 14:23:00,application,Server Based Application,incident,0,0
2014-03-25 14:24:00,application,Desktop Application,incident,1,0
2014-03-25 14:24:00,computer,Omgeving,incident,0,0
2014-03-25 14:32:00,application,Server Based Application,incident,0,0
2014-03-25 14:38:00,application,Desktop Application,request for information,0,0
2014-03-25 14:38:00,subapplication,Server Based Application,incident,0,0
2014-03-25 14:45:00,application,Server Based Application,incident,0,1
2014-03-25 14:52:00,application,Server Based Application,incident,0,0
2014-03-25 14:55:00,application,Desktop Application,incident,0,0
2014-03-25 15:02:00,application,Web Based Application,incident,0,0
2014-03-25 15:04:00,application,Server Based Application,incident,0,0
2014-03-25 15:06:00,computer,Banking Device,incident,0,0
2014-03-25 15:21:00,application,Web Based Application,incident,0,0
2014-03-25 15:22:00,application,Server Based Application,incident,0,0
2014-03-25 15:48:00,application,Server Based Application,incident,0,0
2014-03-25 15:55:00,application,Server Based Application,incident,0,0
2014-03-25 15:59:00,application,Web Based Application,incident,0,0
2014-03-25 16:01:00,subapplication,Web Based Application,incident,0,0
2014-03-25 16:03:00,application,Server Based Application,request for information,0,0
2014-03-25 16:26:00,subapplication,Server Based Application,request for information,0,0
2014-03-25 16:37:00,subapplication,Web Based Application,incident,0,0
2014-03-25 16:48:00,application,Server Based Application,incident,0,0
2014-03-25 18:30:00,subapplication,Web Based Application,incident,0,0
2014-03-25 15:06:00,application,Server Based Application,incident,0,0
2014-03-25 15:08:00,subapplication,Web Based Application,incident,0,0
2014-03-25 15:08:00,application,Web Based Application,request for information,0,0
2014-03-25 15:26:00,subapplication,Web Based Application,incident,0,0
2014-03-25 15:43:00,application,Server Based Application,request for information,0,0
2014-03-25 15:46:00,application,Web Based Application,incident,0,0
2014-03-25 15:48:00,application,Web Based Application,incident,0,0
2014-03-25 15:59:00,application,Server Based Application,incident,0,0
